occupancy_date,organization_name,occupied_beds,occupancy_rate_beds,occupancy_rate_rooms
2022-04-29,City of Toronto,4,44.44,NA
2022-04-29,City of Toronto,74,100,NA
2022-04-29,Cornerstone Place,21,100,NA
2022-04-29,Covenant House Toronto,2,100,NA
2022-04-29,Covenant House Toronto,NA,NA,95.24
2022-04-29,Covenant House Toronto,53,100,NA
2022-04-29,Covenant House Toronto,28,100,NA
2022-04-29,Dixon Hall,44,100,NA
2022-04-29,Dixon Hall,49,100,NA
2022-04-29,Dixon Hall,NA,NA,95.18
2022-04-29,Dixon Hall,41,100,NA
2022-04-29,Dixon Hall,NA,NA,100
2022-04-29,Dixon Hall,NA,NA,100
2022-04-29,Dixon Hall,22,100,NA
2022-04-29,Eva's Initiatives,45,100,NA
2022-04-29,Eva's Initiatives,16,100,NA
2022-04-29,Eva's Initiatives,NA,NA,100
2022-04-29,Fife House Foundation,4,80,NA
2022-04-29,Fife House Foundation,7,63.64,NA
2022-04-29,Fred Victor Centre,37,100,NA
2022-04-29,Fred Victor Centre,22,91.67,NA
2022-04-29,Fred Victor Centre,44,100,NA
2022-04-29,Fred Victor Centre,23,100,NA
2022-04-29,Fred Victor Centre,54,100,NA
2022-04-29,Fred Victor Centre,NA,NA,100
2022-04-29,Fred Victor Centre,45,100,NA
2022-04-29,Friends of Ruby,4,80,NA
2022-04-29,Friends of Ruby,26,92.86,NA
2022-04-29,Good Shepherd Ministries,23,92,NA
2022-04-29,Good Shepherd Ministries,24,100,NA
2022-04-29,Good Shepherd Ministries,5,100,NA
2022-04-29,Good Shepherd Ministries,NA,NA,100
2022-04-29,Homes First Society,41,100,NA
2022-04-29,Homes First Society,NA,NA,100
2022-04-29,Homes First Society,48,96,NA
2022-04-29,Homes First Society,19,100,NA
2022-04-29,Homes First Society,31,100,NA
2022-04-29,Homes First Society,55,100,NA
2022-04-29,Homes First Society,NA,NA,100
2022-04-29,Homes First Society,NA,NA,100
2022-04-29,Homes First Society,NA,NA,100
2022-04-29,Homes First Society,69,98.57,NA
2022-04-29,Homes First Society,51,100,NA
2022-04-29,Homes First Society,37,100,NA
2022-04-29,Homes First Society,130,100,NA
2022-04-29,Homes First Society,40,100,NA
2022-04-29,Horizon for Youth,18,100,NA
2022-04-29,Kennedy House Youth Services,NA,NA,100
2022-04-29,Kennedy House Youth Services,9,100,NA
2022-04-29,Margaret's Housing and Community Support Services,27,100,NA
2022-04-29,Na-Me-Res (Native Men's Residence),44,100,NA
2022-04-29,Na-Me-Res (Native Men's Residence),13,76.47,NA
2022-04-29,Native Child & Family Services Toronto,6,66.67,NA
2022-04-29,Native Child & Family Services Toronto,NA,NA,57.14
2022-04-29,Sistering: A Women's Place,19,100,NA
2022-04-29,Society of St.Vincent De Paul,15,100,NA
2022-04-29,Society of St.Vincent De Paul,20,100,NA
2022-04-29,Society of St.Vincent De Paul,26,100,NA
2022-04-29,Society of St.Vincent De Paul,23,92,NA
2022-04-29,St. Felix Social Ministries Outreach,19,100,NA
2022-04-29,St. Felix Social Ministries Outreach,43,100,NA
2022-04-29,St. Simon's Shelter Inc.,NA,NA,100
2022-04-29,Street Haven At The Crossroads,28,100,NA
2022-04-29,Street Haven At The Crossroads,NA,NA,100
2022-04-29,The MUC Shelter Corporation,NA,NA,100
2022-04-29,The MUC Shelter Corporation,67,100,NA
2022-04-29,The MUC Shelter Corporation,NA,NA,86.96
2022-04-29,The Salvation Army of Canada,48,100,NA
2022-04-29,The Salvation Army of Canada,NA,NA,100
2022-04-29,The Salvation Army of Canada,45,100,NA
2022-04-29,The Salvation Army of Canada,NA,NA,100
2022-04-29,The Salvation Army of Canada,225,100,NA
2022-04-29,The Salvation Army of Canada,36,100,NA
2022-04-29,The Salvation Army of Canada,NA,NA,100
2022-04-29,The Salvation Army of Canada,39,100,NA
2022-04-29,The Salvation Army of Canada,30,100,NA
2022-04-29,The Scott Mission Inc.,48,96,NA
2022-04-29,Toronto Community Hostel,NA,NA,100
2022-04-29,Toronto Community Hostel,6,100,NA
2022-04-29,Turning Point Youth Services,16,100,NA
2022-04-29,Warden Woods Community Centre,34,100,NA
2022-04-29,Women's Hostels Inc.,10,100,NA
2022-04-29,WoodGreen Red Door Family Shelter,NA,NA,100
2022-04-29,YMCA of Greater Toronto,19,100,NA
2022-04-29,YMCA of Greater Toronto,NA,NA,100
2022-04-29,YMCA of Greater Toronto,22,88,NA
2022-04-29,YWCA Toronto,25,100,NA
2022-04-29,YWCA Toronto,24,100,NA
2022-04-29,YWCA Toronto,19,100,NA
2022-04-29,YWCA Toronto,20,100,NA
2022-04-29,Youth Without Shelter,22,95.65,NA
2022-04-29,Youth Without Shelter,12,85.71,NA
2022-04-29,YouthLink,10,100,NA
2022-04-29,YouthLink,29,93.55,NA
2022-04-30,COSTI Immigrant Services,NA,NA,98.75
2022-04-30,COSTI Immigrant Services,NA,NA,100
2022-04-30,COSTI Immigrant Services,8,100,NA
2022-04-30,COSTI Immigrant Services,NA,NA,98.77
2022-04-30,COSTI Immigrant Services,NA,NA,100
2022-04-30,COSTI Immigrant Services,NA,NA,100
2022-04-30,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-04-30,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-04-30,Christie Ossington Neighbourhood Centre,33,100,NA
2022-04-30,Christie Ossington Neighbourhood Centre,15,100,NA
2022-04-30,"Christie Refugee Welcome Centre, Inc.",NA,NA,100
2022-04-30,City of Toronto,NA,NA,100
2022-04-30,City of Toronto,NA,NA,100
2022-04-30,City of Toronto,NA,NA,100
2022-04-30,City of Toronto,NA,NA,100
2022-04-30,City of Toronto,NA,NA,100
2022-04-30,City of Toronto,8,66.67,NA
2022-04-30,City of Toronto,NA,NA,100
2022-04-30,City of Toronto,NA,NA,100
2022-04-30,City of Toronto,NA,NA,97.56
2022-04-30,City of Toronto,NA,NA,100
2022-04-30,City of Toronto,NA,NA,100
2022-04-30,City of Toronto,NA,NA,100
2022-04-30,City of Toronto,35,97.22,NA
2022-04-30,City of Toronto,NA,NA,98.53
2022-04-30,City of Toronto,24,100,NA
2022-04-30,City of Toronto,NA,NA,100
2022-04-30,City of Toronto,NA,NA,98.59
2022-04-30,City of Toronto,NA,NA,62.5
2022-04-30,City of Toronto,NA,NA,100
2022-04-30,City of Toronto,90,96.77,NA
2022-04-30,City of Toronto,50,100,NA
2022-04-30,City of Toronto,42,82.35,NA
2022-04-30,City of Toronto,76,100,NA
2022-04-30,City of Toronto,66,100,NA
2022-04-30,City of Toronto,19,95,NA
2022-04-30,City of Toronto,10,100,NA
2022-04-30,City of Toronto,51,100,NA
2022-04-30,City of Toronto,24,88.89,NA
2022-04-30,City of Toronto,NA,NA,98.46
2022-04-30,City of Toronto,8,88.89,NA
2022-04-30,City of Toronto,74,100,NA
2022-04-30,Cornerstone Place,21,100,NA
2022-04-30,Covenant House Toronto,2,100,NA
2022-04-30,Covenant House Toronto,NA,NA,95.24
2022-04-30,Covenant House Toronto,53,100,NA
2022-04-30,Covenant House Toronto,28,100,NA
2022-04-30,Dixon Hall,44,100,NA
2022-04-30,Dixon Hall,49,100,NA
2022-04-30,Dixon Hall,NA,NA,96.05
2022-04-30,Dixon Hall,41,100,NA
2022-04-30,Dixon Hall,NA,NA,100
2022-04-30,Dixon Hall,NA,NA,100
2022-04-30,Dixon Hall,22,100,NA
2022-04-30,Eva's Initiatives,45,100,NA
2022-04-30,Eva's Initiatives,16,100,NA
2022-04-30,Eva's Initiatives,NA,NA,100
2022-04-30,Fife House Foundation,4,80,NA
2022-04-30,Fife House Foundation,7,63.64,NA
2022-04-30,Fred Victor Centre,37,100,NA
2022-04-30,Fred Victor Centre,22,91.67,NA
2022-04-30,Fred Victor Centre,44,100,NA
2022-04-30,Fred Victor Centre,23,100,NA
2022-04-30,Fred Victor Centre,53,98.15,NA
2022-04-30,Fred Victor Centre,NA,NA,100
2022-04-30,Fred Victor Centre,45,100,NA
2022-04-30,Friends of Ruby,4,80,NA
2022-04-30,Friends of Ruby,26,92.86,NA
2022-04-30,Good Shepherd Ministries,21,84,NA
2022-04-30,Good Shepherd Ministries,24,100,NA
2022-04-30,Good Shepherd Ministries,5,100,NA
2022-04-30,Good Shepherd Ministries,NA,NA,100
2022-04-30,Homes First Society,41,100,NA
2022-04-30,Homes First Society,NA,NA,100
2022-04-30,Homes First Society,50,100,NA
2022-04-30,Homes First Society,19,100,NA
2022-04-30,Homes First Society,30,96.77,NA
2022-04-30,Homes First Society,55,100,NA
2022-04-30,Homes First Society,NA,NA,100
2022-04-30,Homes First Society,NA,NA,100
2022-04-30,Homes First Society,NA,NA,99.63
2022-04-30,Homes First Society,70,100,NA
2022-04-30,Homes First Society,51,100,NA
2022-04-30,Homes First Society,37,100,NA
2022-04-30,Homes First Society,130,100,NA
2022-04-30,Homes First Society,40,100,NA
2022-04-30,Horizon for Youth,18,100,NA
2022-04-30,Kennedy House Youth Services,NA,NA,97.78
2022-04-30,Kennedy House Youth Services,9,100,NA
2022-04-30,Margaret's Housing and Community Support Services,27,100,NA
2022-04-30,Na-Me-Res (Native Men's Residence),44,100,NA
2022-04-30,Na-Me-Res (Native Men's Residence),13,76.47,NA
2022-04-30,Native Child & Family Services Toronto,6,66.67,NA
2022-04-30,Native Child & Family Services Toronto,NA,NA,57.14
2022-04-30,Sistering: A Women's Place,19,100,NA
2022-04-30,Society of St.Vincent De Paul,15,100,NA
2022-04-30,Society of St.Vincent De Paul,20,100,NA
2022-04-30,Society of St.Vincent De Paul,26,100,NA
2022-04-30,Society of St.Vincent De Paul,23,92,NA
2022-04-30,St. Felix Social Ministries Outreach,19,100,NA
2022-04-30,St. Felix Social Ministries Outreach,43,100,NA
2022-04-30,St. Simon's Shelter Inc.,NA,NA,100
2022-04-30,Street Haven At The Crossroads,28,100,NA
2022-04-30,Street Haven At The Crossroads,NA,NA,100
2022-04-30,The MUC Shelter Corporation,NA,NA,100
2022-04-30,The MUC Shelter Corporation,67,100,NA
2022-04-30,The MUC Shelter Corporation,NA,NA,86.96
2022-04-30,The Salvation Army of Canada,49,100,NA
2022-04-30,The Salvation Army of Canada,NA,NA,100
2022-04-30,The Salvation Army of Canada,45,100,NA
2022-04-30,The Salvation Army of Canada,NA,NA,100
2022-04-30,The Salvation Army of Canada,225,100,NA
2022-04-30,The Salvation Army of Canada,36,100,NA
2022-04-30,The Salvation Army of Canada,NA,NA,100
2022-04-30,The Salvation Army of Canada,39,100,NA
2022-04-30,The Salvation Army of Canada,30,100,NA
2022-04-30,The Scott Mission Inc.,50,100,NA
2022-04-30,Toronto Community Hostel,NA,NA,100
2022-04-30,Toronto Community Hostel,6,100,NA
2022-04-30,Turning Point Youth Services,16,100,NA
2022-04-30,Warden Woods Community Centre,34,100,NA
2022-04-30,Women's Hostels Inc.,10,100,NA
2022-04-30,WoodGreen Red Door Family Shelter,NA,NA,100
2022-04-30,YMCA of Greater Toronto,19,100,NA
2022-04-30,YMCA of Greater Toronto,NA,NA,100
2022-04-30,YMCA of Greater Toronto,21,84,NA
2022-04-30,YWCA Toronto,25,100,NA
2022-04-30,YWCA Toronto,24,100,NA
2022-04-30,YWCA Toronto,19,100,NA
2022-04-30,YWCA Toronto,20,100,NA
2022-04-30,Youth Without Shelter,23,100,NA
2022-04-30,Youth Without Shelter,12,85.71,NA
2022-04-30,YouthLink,10,100,NA
2022-04-30,YouthLink,29,93.55,NA
2022-05-01,COSTI Immigrant Services,NA,NA,98.75
2022-05-01,COSTI Immigrant Services,NA,NA,100
2022-05-01,COSTI Immigrant Services,8,100,NA
2022-05-01,COSTI Immigrant Services,NA,NA,100
2022-05-01,COSTI Immigrant Services,NA,NA,99.17
2022-05-01,COSTI Immigrant Services,NA,NA,100
2022-05-01,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-05-01,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-05-01,Christie Ossington Neighbourhood Centre,33,100,NA
2022-05-01,Christie Ossington Neighbourhood Centre,15,100,NA
2022-05-01,"Christie Refugee Welcome Centre, Inc.",NA,NA,95.83
2022-05-01,City of Toronto,NA,NA,98.44
2022-05-01,City of Toronto,NA,NA,100
2022-05-01,City of Toronto,NA,NA,100
2022-05-01,City of Toronto,NA,NA,100
2022-05-01,City of Toronto,NA,NA,100
2022-05-01,City of Toronto,8,66.67,NA
2022-05-01,City of Toronto,NA,NA,100
2022-05-01,City of Toronto,NA,NA,100
2022-05-01,City of Toronto,NA,NA,100
2022-05-01,City of Toronto,NA,NA,100
2022-05-01,City of Toronto,NA,NA,100
2022-05-01,City of Toronto,NA,NA,100
2022-05-01,City of Toronto,31,86.11,NA
2022-05-01,City of Toronto,NA,NA,98.53
2022-05-01,City of Toronto,24,100,NA
2022-05-01,City of Toronto,NA,NA,100
2022-05-01,City of Toronto,NA,NA,97.1
2022-05-01,City of Toronto,NA,NA,37.5
2022-05-01,City of Toronto,NA,NA,100
2022-05-01,City of Toronto,90,96.77,NA
2022-05-01,City of Toronto,50,100,NA
2022-05-01,City of Toronto,42,82.35,NA
2022-05-01,City of Toronto,75,98.68,NA
2022-05-01,City of Toronto,66,100,NA
2022-05-01,City of Toronto,18,90,NA
2022-05-01,City of Toronto,10,100,NA
2022-05-01,City of Toronto,51,100,NA
2022-05-01,City of Toronto,26,96.3,NA
2022-05-01,City of Toronto,NA,NA,98.46
2022-05-01,City of Toronto,4,100,NA
2022-05-01,City of Toronto,74,100,NA
2022-05-01,Cornerstone Place,21,100,NA
2022-05-01,Covenant House Toronto,2,100,NA
2022-05-01,Covenant House Toronto,NA,NA,95.24
2022-05-01,Covenant House Toronto,53,100,NA
2022-05-01,Covenant House Toronto,28,100,NA
2022-05-01,Dixon Hall,44,100,NA
2022-05-01,Dixon Hall,49,100,NA
2022-05-01,Dixon Hall,NA,NA,96.49
2022-05-01,Dixon Hall,41,100,NA
2022-05-01,Dixon Hall,NA,NA,100
2022-05-01,Dixon Hall,NA,NA,100
2022-05-01,Dixon Hall,22,100,NA
2022-05-01,Eva's Initiatives,45,100,NA
2022-05-01,Eva's Initiatives,16,100,NA
2022-05-01,Eva's Initiatives,NA,NA,100
2022-05-01,Fife House Foundation,4,80,NA
2022-05-01,Fife House Foundation,7,63.64,NA
2022-05-01,Fred Victor Centre,37,100,NA
2022-05-01,Fred Victor Centre,22,91.67,NA
2022-05-01,Fred Victor Centre,44,100,NA
2022-05-01,Fred Victor Centre,23,100,NA
2022-05-01,Fred Victor Centre,54,100,NA
2022-05-01,Fred Victor Centre,NA,NA,100
2022-05-01,Fred Victor Centre,45,100,NA
2022-05-01,Friends of Ruby,4,80,NA
2022-05-01,Friends of Ruby,26,92.86,NA
2022-05-01,Good Shepherd Ministries,21,84,NA
2022-05-01,Good Shepherd Ministries,24,100,NA
2022-05-01,Good Shepherd Ministries,5,100,NA
2022-05-01,Good Shepherd Ministries,NA,NA,100
2022-05-01,Homes First Society,41,100,NA
2022-05-01,Homes First Society,NA,NA,100
2022-05-01,Homes First Society,45,90,NA
2022-05-01,Homes First Society,19,100,NA
2022-05-01,Homes First Society,31,100,NA
2022-05-01,Homes First Society,55,100,NA
2022-05-01,Homes First Society,NA,NA,100
2022-05-01,Homes First Society,NA,NA,100
2022-05-01,Homes First Society,NA,NA,100
2022-05-01,Homes First Society,69,98.57,NA
2022-05-01,Homes First Society,50,98.04,NA
2022-05-01,Homes First Society,37,100,NA
2022-05-01,Homes First Society,130,100,NA
2022-05-01,Homes First Society,40,100,NA
2022-05-01,Horizon for Youth,18,100,NA
2022-05-01,Kennedy House Youth Services,NA,NA,97.78
2022-05-01,Kennedy House Youth Services,9,100,NA
2022-05-01,Margaret's Housing and Community Support Services,27,100,NA
2022-05-01,Na-Me-Res (Native Men's Residence),44,100,NA
2022-05-01,Na-Me-Res (Native Men's Residence),13,76.47,NA
2022-05-01,Native Child & Family Services Toronto,6,66.67,NA
2022-05-01,Native Child & Family Services Toronto,NA,NA,57.14
2022-05-01,Sistering: A Women's Place,18,94.74,NA
2022-05-01,Society of St.Vincent De Paul,15,100,NA
2022-05-01,Society of St.Vincent De Paul,20,100,NA
2022-05-01,Society of St.Vincent De Paul,26,100,NA
2022-05-01,Society of St.Vincent De Paul,24,96,NA
2022-05-01,St. Felix Social Ministries Outreach,18,94.74,NA
2022-05-01,St. Felix Social Ministries Outreach,43,100,NA
2022-05-01,St. Simon's Shelter Inc.,NA,NA,100
2022-05-01,Street Haven At The Crossroads,27,96.43,NA
2022-05-01,Street Haven At The Crossroads,NA,NA,100
2022-05-01,The MUC Shelter Corporation,NA,NA,100
2022-05-01,The MUC Shelter Corporation,67,100,NA
2022-05-01,The MUC Shelter Corporation,NA,NA,86.96
2022-05-01,The Salvation Army of Canada,49,100,NA
2022-05-01,The Salvation Army of Canada,NA,NA,100
2022-05-01,The Salvation Army of Canada,48,100,NA
2022-05-01,The Salvation Army of Canada,NA,NA,100
2022-05-01,The Salvation Army of Canada,224,99.56,NA
2022-05-01,The Salvation Army of Canada,36,100,NA
2022-05-01,The Salvation Army of Canada,NA,NA,100
2022-05-01,The Salvation Army of Canada,39,100,NA
2022-05-01,The Salvation Army of Canada,30,100,NA
2022-05-01,The Scott Mission Inc.,50,100,NA
2022-05-01,Toronto Community Hostel,NA,NA,100
2022-05-01,Toronto Community Hostel,6,100,NA
2022-05-01,Turning Point Youth Services,16,100,NA
2022-05-01,Warden Woods Community Centre,34,100,NA
2022-05-01,Women's Hostels Inc.,10,100,NA
2022-05-01,WoodGreen Red Door Family Shelter,NA,NA,100
2022-05-01,YMCA of Greater Toronto,19,100,NA
2022-05-01,YMCA of Greater Toronto,NA,NA,100
2022-05-01,YMCA of Greater Toronto,20,80,NA
2022-05-01,YWCA Toronto,25,100,NA
2022-05-01,YWCA Toronto,24,100,NA
2022-05-01,YWCA Toronto,19,100,NA
2022-05-01,YWCA Toronto,20,100,NA
2022-05-01,Youth Without Shelter,23,100,NA
2022-05-01,Youth Without Shelter,12,85.71,NA
2022-05-01,YouthLink,10,100,NA
2022-05-01,YouthLink,29,93.55,NA
2022-05-02,COSTI Immigrant Services,NA,NA,100
2022-05-02,COSTI Immigrant Services,NA,NA,100
2022-05-02,COSTI Immigrant Services,8,100,NA
2022-05-02,COSTI Immigrant Services,NA,NA,100
2022-05-02,COSTI Immigrant Services,NA,NA,100
2022-05-02,COSTI Immigrant Services,NA,NA,100
2022-05-02,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-05-02,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-05-02,Christie Ossington Neighbourhood Centre,33,100,NA
2022-05-02,Christie Ossington Neighbourhood Centre,15,100,NA
2022-05-02,"Christie Refugee Welcome Centre, Inc.",NA,NA,91.67
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,NA,NA,90.91
2022-05-02,City of Toronto,NA,NA,98.75
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,8,66.67,NA
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,30,83.33,NA
2022-05-02,City of Toronto,NA,NA,98.53
2022-05-02,City of Toronto,24,100,NA
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,NA,NA,27.08
2022-05-02,City of Toronto,NA,NA,100
2022-05-02,City of Toronto,88,94.62,NA
2022-05-02,City of Toronto,50,100,NA
2022-05-02,City of Toronto,42,85.71,NA
2022-05-02,City of Toronto,78,100,NA
2022-05-02,City of Toronto,63,100,NA
2022-05-02,City of Toronto,18,90,NA
2022-05-02,City of Toronto,10,100,NA
2022-05-02,City of Toronto,51,100,NA
2022-05-02,City of Toronto,27,100,NA
2022-05-02,City of Toronto,NA,NA,98.46
2022-05-02,City of Toronto,4,100,NA
2022-05-02,City of Toronto,74,100,NA
2022-05-02,Cornerstone Place,21,100,NA
2022-05-02,Covenant House Toronto,2,100,NA
2022-05-02,Covenant House Toronto,NA,NA,95.24
2022-05-02,Covenant House Toronto,53,100,NA
2022-05-02,Covenant House Toronto,28,100,NA
2022-05-02,Dixon Hall,44,100,NA
2022-05-02,Dixon Hall,49,100,NA
2022-05-02,Dixon Hall,NA,NA,96.96
2022-05-02,Dixon Hall,41,100,NA
2022-05-02,Dixon Hall,NA,NA,100
2022-05-02,Dixon Hall,NA,NA,100
2022-05-02,Dixon Hall,22,100,NA
2022-05-02,Eva's Initiatives,45,100,NA
2022-05-02,Eva's Initiatives,15,93.75,NA
2022-05-02,Eva's Initiatives,NA,NA,100
2022-05-02,Fife House Foundation,4,80,NA
2022-05-02,Fife House Foundation,7,63.64,NA
2022-05-02,Fred Victor Centre,37,100,NA
2022-05-02,Fred Victor Centre,22,91.67,NA
2022-05-02,Fred Victor Centre,44,100,NA
2022-05-02,Fred Victor Centre,23,100,NA
2022-05-02,Fred Victor Centre,54,100,NA
2022-05-02,Fred Victor Centre,NA,NA,99.62
2022-05-02,Fred Victor Centre,45,100,NA
2022-05-02,Friends of Ruby,4,80,NA
2022-05-02,Friends of Ruby,26,92.86,NA
2022-05-02,Good Shepherd Ministries,21,84,NA
2022-05-02,Good Shepherd Ministries,25,100,NA
2022-05-02,Good Shepherd Ministries,5,100,NA
2022-05-02,Good Shepherd Ministries,NA,NA,100
2022-05-02,Homes First Society,41,100,NA
2022-05-02,Homes First Society,NA,NA,100
2022-05-02,Homes First Society,50,100,NA
2022-05-02,Homes First Society,19,100,NA
2022-05-02,Homes First Society,31,100,NA
2022-05-02,Homes First Society,55,100,NA
2022-05-02,Homes First Society,NA,NA,100
2022-05-02,Homes First Society,NA,NA,100
2022-05-02,Homes First Society,NA,NA,100
2022-05-02,Homes First Society,70,100,NA
2022-05-02,Homes First Society,51,100,NA
2022-05-02,Homes First Society,36,100,NA
2022-05-02,Homes First Society,130,100,NA
2022-05-02,Homes First Society,40,100,NA
2022-05-02,Horizon for Youth,18,100,NA
2022-05-02,Kennedy House Youth Services,NA,NA,100
2022-05-02,Kennedy House Youth Services,14,100,NA
2022-05-02,Margaret's Housing and Community Support Services,27,100,NA
2022-05-02,Na-Me-Res (Native Men's Residence),44,100,NA
2022-05-02,Na-Me-Res (Native Men's Residence),13,76.47,NA
2022-05-02,Native Child & Family Services Toronto,6,66.67,NA
2022-05-02,Native Child & Family Services Toronto,NA,NA,57.14
2022-05-02,Sistering: A Women's Place,19,100,NA
2022-05-02,Society of St.Vincent De Paul,15,100,NA
2022-05-02,Society of St.Vincent De Paul,19,100,NA
2022-05-02,Society of St.Vincent De Paul,26,100,NA
2022-05-02,Society of St.Vincent De Paul,23,95.83,NA
2022-05-02,St. Felix Social Ministries Outreach,19,100,NA
2022-05-02,St. Felix Social Ministries Outreach,43,100,NA
2022-05-02,St. Simon's Shelter Inc.,NA,NA,100
2022-05-02,Street Haven At The Crossroads,27,100,NA
2022-05-02,Street Haven At The Crossroads,NA,NA,100
2022-05-02,The MUC Shelter Corporation,NA,NA,100
2022-05-02,The MUC Shelter Corporation,67,100,NA
2022-05-02,The MUC Shelter Corporation,NA,NA,86.96
2022-05-02,The Salvation Army of Canada,49,100,NA
2022-05-02,The Salvation Army of Canada,NA,NA,100
2022-05-02,The Salvation Army of Canada,50,100,NA
2022-05-02,The Salvation Army of Canada,NA,NA,100
2022-05-02,The Salvation Army of Canada,225,100,NA
